baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG	GeneName	Function
6126.566352593283	-0.2606109738171066	0.0463533598696415	-5.622267178690323	1.8846747659068665e-8	6.193979642045816e-7	ENSG00000196526	AFAP1	protein-coding
2187.1732776109125	-0.3700164424610247	0.06591368067504516	-5.613651652760949	1.981008236822076e-8	6.496872908045115e-7	ENSG00000084444	FAM234B	protein-coding
3108.40108303999	-0.32270612726009107	0.05754583182658398	-5.607810627059407	2.0490204417756768e-8	6.705806815542331e-7	ENSG00000164252	AGGF1	protein-coding
3493.351317316605	0.38607970083614024	0.06894534150401098	5.599793871695879	2.1460683494463534e-8	7.008690303495868e-7	ENSG00000064225	ST3GAL6	protein-coding
3002.666677878414	0.2906623025029176	0.05191604775485801	5.598698573423649	2.159669283883018e-8	7.038353159901601e-7	ENSG00000166716	ZNF592	protein-coding
128.9053308460514	-1.4239374542461136	0.25455767700671694	-5.593771403753581	2.2218945891970534e-8	7.210973731356603e-7	ENSG00000163630	SYNPR	protein-coding
1645.907988306401	-0.3870932907484182	0.06919990386098292	-5.593841452815567	2.2209978634228027e-8	7.210973731356603e-7	ENSG00000204568	MRPS18B	protein-coding
2979.5010825411614	-0.313645871056279	0.05611971778353801	-5.588871139125417	2.285504678780992e-8	7.401994155104011e-7	ENSG00000175183	CSRP2	protein-coding
439.20606096583725	-0.8905640208368768	0.15951852619254034	-5.582825030378966	2.3664279034867607e-8	7.648177153634183e-7	ENSG00000171551	ECEL1	protein-coding
2027.933451504034	0.3511774830154296	0.06293624353543564	5.579892654662532	2.4066706528999517e-8	7.762135699974213e-7	ENSG00000288114	GTF2H1	protein-coding
885.866696196968	-0.5290712849857111	0.09484742894485992	-5.578129959572121	2.4311799776725753e-8	7.824983820699044e-7	ENSG00000117266	CDK18	protein-coding
33293.03653985072	0.21968514225729216	0.03949098802758514	5.562918357571562	2.6530002864384137e-8	8.521327517966517e-7	ENSG00000108654	DDX5	protein-coding
1303.4979007265683	-0.46938530702382364	0.08442289335327058	-5.559929165891819	2.698841631520045e-8	8.650731468275569e-7	ENSG00000176148	TCP11L1	protein-coding
4491.597453700786	0.28635074014614653	0.05151774919167033	5.558292911454394	2.7242593042095374e-8	8.714273396504348e-7	ENSG00000138764	CCNG2	protein-coding
112.59665782622409	1.6638388115003444	0.2994560158349238	5.556204328910665	2.757041132182451e-8	8.801062860069308e-7	ENSG00000145244	CORIN	protein-coding
2587.0266754972163	-0.36383278493621596	0.06549669981393112	-5.554978891605602	2.7764531035001787e-8	8.844905203747604e-7	ENSG00000141564	RPTOR	protein-coding
5010.025117043236	0.2688264731363384	0.048422059639862534	5.551735616694671	2.8284715121154444e-8	8.992230452190693e-7	ENSG00000064726	BTBD1	protein-coding
1510.2619949880814	-0.47945054636421014	0.08647230522651171	-5.544556087735874	2.9470086049802688e-8	9.350000009853896e-7	ENSG00000174943	KCTD13	protein-coding
6875.846124573517	-0.23815989149155892	0.04298115219590926	-5.541030878046723	3.00696184379376e-8	9.520823496467317e-7	ENSG00000120733	KDM3B	protein-coding
1324.9440335547022	-0.4167306771491727	0.07527724973061768	-5.535944507011856	3.09555574640036e-8	9.781453837205843e-7	ENSG00000165633	VSTM4	protein-coding
842.8164118266532	-0.5650405764466956	0.10212837509335047	-5.532650215282678	3.154281028809388e-8	9.946840054006609e-7	ENSG00000112679	DUSP22	protein-coding
221.7962397732601	0.9325600298832974	0.16887025728707616	5.522346237075742	3.345024961093866e-8	1.0527030069478839e-6	ENSG00000198440	ZNF583	protein-coding
6593.1012205970965	-0.28714088106173946	0.052025523262688333	-5.51923100536446	3.4048635855576845e-8	1.0693742930608389e-6	ENSG00000243943	ZNF512	protein-coding
6098.70394398312	-0.2603118842774203	0.04722750506463109	-5.511870337448106	3.55040444699886e-8	1.1128410558420167e-6	ENSG00000096063	SRPK1	protein-coding
1368.0294141780648	-0.4464344302249471	0.08101536477850582	-5.510490898183187	3.5783431492739035e-8	1.1193459754897363e-6	ENSG00000172493	AFF1	protein-coding
4271.162231558189	0.2718318492954056	0.04934809080040031	5.508457265244403	3.619920931341351e-8	1.130082730830372e-6	ENSG00000125966	MMP24	protein-coding
19209.535379866145	0.2893026706948204	0.052538586692824935	5.506479882800687	3.66079774892505e-8	1.1405581466550887e-6	ENSG00000184347	SLIT3	protein-coding
12168.371556583246	-0.19958080331071576	0.036265073802552575	-5.503388863823791	3.7255941869186476e-8	1.1584292663436864e-6	ENSG00000162733	DDR2	protein-coding
61.256591023631636	-1.8855489837866852	0.3431325874053304	-5.495103213730478	3.904819662291463e-8	1.2117386593461435e-6	ENSG00000130383	FUT5	protein-coding
9805.577857103894	-0.37665687268475356	0.06862701356084056	-5.48846369878579	4.054445699540714e-8	1.255669087623166e-6	ENSG00000115464	USP34	protein-coding
13371.51851522498	-0.20190657450199284	0.03682230392953407	-5.4832683714842085	4.175388614884216e-8	1.290559600052903e-6	ENSG00000115310	RTN4	protein-coding
3358.5414676281985	0.37395439140560904	0.06822586611057548	5.4811234026627265	4.22633552466663e-8	1.3037198970941934e-6	ENSG00000146007	ZMAT2	protein-coding
53286.44662144825	0.17117224007908483	0.031239362010437362	5.4793769482838535	4.2682616752690036e-8	1.3140509955996153e-6	ENSG00000137154	RPS6	protein-coding
5717.716745163778	-0.2538934732926058	0.0463537998560943	-5.477295800577728	4.318749359737261e-8	1.326971943313354e-6	ENSG00000171004	HS6ST2	protein-coding
4660.05264283468	0.36180708167773823	0.0660777388999353	5.4754761240489795	4.363367947617627e-8	1.3380422418895158e-6	ENSG00000174996	KLC2	protein-coding
203.2702473634769	-1.1189080263861189	0.20438602284591653	-5.474484070907561	4.387881066589004e-8	1.342915741754882e-6	ENSG00000281614	INPP5D	protein-coding
399.85522684574	-0.8309720061696708	0.15183144259376882	-5.472990257972916	4.42504447674325e-8	1.3516341737001247e-6	ENSG00000280641	CDH4	protein-coding
6438.192897770261	0.31996901682180034	0.058472376299151606	5.47213978759476	4.446338801693705e-8	1.355480740758993e-6	ENSG00000262860	LSM14A	protein-coding
17931.576502959746	-0.17981521855897717	0.03291140552048947	-5.463614078925636	4.665372147012082e-8	1.4194759239483245e-6	ENSG00000167986	DDB1	protein-coding
9738.497619548007	-0.26145296669808726	0.04786717241536475	-5.462051621293683	4.706631628381717e-8	1.4292379630980582e-6	ENSG00000164211	STARD4	protein-coding
20837.6922679553	0.2002199752377515	0.036666926329688036	5.460506109442825	4.747791508074953e-8	1.4389318309881636e-6	ENSG00000139644	TMBIM6	protein-coding
42489.523362079824	-0.18822577221580755	0.034488355889097176	-5.457661502365541	4.8244627005004763e-8	1.459329707735853e-6	ENSG00000074800	ENO1	protein-coding
6648.711642006265	-0.23425204913859773	0.042944990257274475	-5.454700251071023	4.9055524805888533e-8	1.4809824911359138e-6	ENSG00000134775	FHOD3	protein-coding
1596.0250909398992	0.468004813488299	0.08580763258244713	5.454116369410643	4.9216964705095185e-8	1.4829823523713208e-6	ENSG00000230456	DDR1	protein-coding
2316.7441324850633	0.46067975040634596	0.08456801827440077	5.447446443779284	5.109809377201312e-8	1.5366913219699232e-6	ENSG00000109586	GALNT7	protein-coding
3505.1359940142606	-0.39661911658403803	0.0729367575416052	-5.43784958301437	5.3927470310831487e-8	1.618655361275786e-6	ENSG00000107643	MAPK8	protein-coding
6746.029069410741	0.2629894070058994	0.048421760995066496	5.431223516069446	5.5968978936943764e-8	1.6767014497686731e-6	ENSG00000182095	TNRC18	protein-coding
580.9025416100772	-0.5685653133172279	0.1047412344323761	-5.428285396849221	5.689800580134456e-8	1.7012612943826212e-6	ENSG00000236901	MIR600HG	ncRNA
4266.463717769092	-0.32448037173120375	0.05981903103483544	-5.424366896585863	5.816030986516062e-8	1.7356730020679541e-6	ENSG00000143322	ABL2	protein-coding
3818.9906827974933	0.284242134487622	0.052414093443046796	5.423009649045628	5.8603827785051094e-8	1.7455648742553077e-6	ENSG00000121005	CRISPLD1	protein-coding
3999.0711447739473	0.3139633677190694	0.05797764538603235	5.415248681256513	6.120358219707856e-8	1.8195217623398663e-6	ENSG00000204138	PHACTR4	protein-coding
757.6344810166245	-0.6935669673921329	0.12810382050603167	-5.414100568214332	6.159754053233812e-8	1.8277456884052634e-6	ENSG00000213047	DENND1B	protein-coding
4111.882655456686	-0.2802744937182741	0.0518561249341565	-5.404848396870153	6.48632308953056e-8	1.91734233564909e-6	ENSG00000134882	UBAC2	protein-coding
19833.14293099515	-0.2022216793470138	0.037412962041262515	-5.405123473623521	6.476376319453977e-8	1.91734233564909e-6	ENSG00000153904	DDAH1	protein-coding
1015.7431421923939	-0.45657149670184916	0.08448193111030891	-5.404368611149515	6.503707562173659e-8	1.9188400834004026e-6	ENSG00000171608	PIK3CD	protein-coding
41419.11280828928	0.22415826922869914	0.04148644613091569	5.403168748688175	6.547380998137923e-8	1.9280737464837914e-6	ENSG00000172403	SYNPO2	protein-coding
3452.7383768423438	0.29104043051127	0.05387956963528648	5.401684395056184	6.601802806336766e-8	1.9404317757946065e-6	ENSG00000148229	POLE3	protein-coding
319.7418502830867	0.7591789113493254	0.14061134014969523	5.399130045564613	6.696482122751201e-8	1.964553644222565e-6	ENSG00000033122	LRRC7	protein-coding
15348.329733387487	0.31380023720032657	0.05820966304892471	5.390861598641796	7.012066532197202e-8	2.0532701586196993e-6	ENSG00000072501	SMC1A	protein-coding
6481.937056830245	0.41720134202155224	0.07741403825680768	5.389220759128454	7.076383828730704e-8	2.0682158965096983e-6	ENSG00000167178	ISLR2	protein-coding
1412.1762895020017	-0.6020991594682126	0.11173263447016288	-5.388749332935467	7.094968126384664e-8	2.0697642972438257e-6	ENSG00000166900	STX3	protein-coding
2724.546402512686	0.3121025106545565	0.057927286666006	5.387832377754204	7.131251315318055e-8	2.076460429720087e-6	ENSG00000065308	TRAM2	protein-coding
761.0934413011263	-1.059127888671801	0.19680913055499502	-5.381497726681158	7.38686367279734e-8	2.1468761622171075e-6	ENSG00000149527	PLCH2	protein-coding
9315.11388350159	0.22456044369102862	0.041742854417939505	5.37961399195837	7.464571750113174e-8	2.165420832835438e-6	ENSG00000163902	RPN1	protein-coding
4238.55894594675	-0.2767112164516765	0.05146641689238579	-5.376539366054344	7.593110349569191e-8	2.198614740252581e-6	ENSG00000023171	GRAMD1B	protein-coding
75.04593419289262	-1.700481065830104	0.31669605170711945	-5.369441951245761	7.898065336453733e-8	2.2826727608771103e-6	ENSG00000256982	NA	NA
3036.0175750968665	-0.34013529904568707	0.06336067141752869	-5.368240131236818	7.950864802859433e-8	2.2936772573878565e-6	ENSG00000136574	GATA4	protein-coding
3473.709978323917	0.3434731546855385	0.06399666261415293	5.367047915551444	8.003579977285019e-8	2.3046168001136048e-6	ENSG00000099949	LZTR1	protein-coding
1125.8924731462512	0.5006249776086958	0.09328879196856467	5.3664000470430615	8.032367993860705e-8	2.308638904213322e-6	ENSG00000164683	HEY1	protein-coding
73.64702044218762	1.7326675021461333	0.32294227017930555	5.365254604744413	8.083511233405214e-8	2.3190596315651274e-6	ENSG00000179388	EGR3	protein-coding
463.2098614283018	-0.6456351197406005	0.12036085774097185	-5.364161836816329	8.132596429664605e-8	2.328852705538883e-6	ENSG00000100271	TTLL1	protein-coding
2032.0479372159966	-0.5332817023566832	0.09942993014729114	-5.363392105040234	8.167344540718915e-8	2.3345118028498947e-6	ENSG00000125247	TMTC4	protein-coding
2778.626180120616	-0.296881457937592	0.05539493318903906	-5.359361242019435	8.351671062234107e-8	2.38282658988064e-6	ENSG00000065060	BLTP3A	protein-coding
2379.6253738116925	-0.36776523534961575	0.06863714080154225	-5.358108322329071	8.409781688966828e-8	2.395019728532454e-6	ENSG00000111450	STX2	protein-coding
1297.6514112585792	-0.41333508557896254	0.07727527898651193	-5.348865652767277	8.850720950704815e-8	2.5159950906948833e-6	ENSG00000170743	SYT9	protein-coding
3733.390953064347	0.28245462772972946	0.052868615811469545	5.342576562567249	9.163464703946611e-8	2.6001539737355248e-6	ENSG00000162368	CMPK1	protein-coding
34947.34749931676	-0.19605601091529729	0.03676546833813885	-5.332612904917562	9.6809538575464e-8	2.7419981671428695e-6	ENSG00000179348	GATA2	protein-coding
1231.5064178112486	-0.5250650970317763	0.098485616250376	-5.331388653718981	9.746457407544877e-8	2.7555410797592394e-6	ENSG00000095739	BAMBI	protein-coding
5137.700774009749	0.22207094289268653	0.04172140139001272	5.322710539292813	1.0223235357391425e-7	2.885100731837747e-6	ENSG00000162736	NCSTN	protein-coding
156.85483649177309	-1.099951534452213	0.20755721565888338	-5.299509973481066	1.1611389378724726e-7	3.2709262882780068e-6	ENSG00000185332	TMEM105	ncRNA
1142.3124502149249	0.5267018311880107	0.09940649773128832	5.298464820798436	1.1678037035497092e-7	3.2837628328334606e-6	ENSG00000121716	PILRB	protein-coding
2513.584393951914	-0.42312305696622954	0.07987021584191543	-5.297632571867634	1.1731372766983912e-7	3.2886545883247346e-6	ENSG00000117598	PLPPR5	protein-coding
1622.201116041764	0.40185154650122495	0.07585633001199744	5.297534779729893	1.1737655354400773e-7	3.2886545883247346e-6	ENSG00000163482	STK36	protein-coding
3349.6083693899695	0.35200664821972405	0.06648578424849279	5.294464857390984	1.1936544027766933e-7	3.3383749167783353e-6	ENSG00000100697	DICER1	protein-coding
2804.0095194781716	0.29514626995395543	0.055760994392127734	5.29305965884324	1.202866575272242e-7	3.358110306378313e-6	ENSG00000107798	LIPA	protein-coding
124.49941006906816	-1.2120492315206708	0.22910460617885034	-5.290374784409552	1.220659676181277e-7	3.395613649205703e-6	ENSG00000089250	NOS1	protein-coding
3381.878502941576	0.30841466975142845	0.05829471274066418	5.29061136510739	1.2190816418757862e-7	3.395613649205703e-6	ENSG00000160211	G6PD	protein-coding
581.7677762091807	-0.6299397221292357	0.11913519960352037	-5.2876036992061355	1.239291076420637e-7	3.441297038944863e-6	ENSG00000159784	FAM131B	protein-coding
2500.078609759121	-0.42573230505698534	0.08054572439541295	-5.2855978172968126	1.2529489864978395e-7	3.4730319059899186e-6	ENSG00000065717	TLE2	protein-coding
3086.5064057058908	0.37507815539189654	0.07100035014209677	5.282764868641249	1.2724866715139048e-7	3.520923156100108e-6	ENSG00000057019	DCBLD2	protein-coding
10716.906751006476	-0.19861339704179326	0.03759900263885449	-5.282411316850939	1.2749455630725903e-7	3.521471982543406e-6	ENSG00000143061	IGSF3	protein-coding
31757.133898667453	-0.2131620038589623	0.040380661558879205	-5.278814056776904	1.30022663789468e-7	3.5849434628536856e-6	ENSG00000131711	MAP1B	protein-coding
4105.366570992628	-0.5094420342034547	0.09660064421202284	-5.2736918926266325	1.3370630916811555e-7	3.6735042049751395e-6	ENSG00000060656	PTPRU	protein-coding
5649.079359195847	0.3638886124760595	0.06899918969341637	5.273809940274999	1.3362028887807052e-7	3.6735042049751395e-6	ENSG00000151239	TWF1	protein-coding
931.8912386563393	-0.4530017074867406	0.08594921970517275	-5.270573823016072	1.359979125070177e-7	3.7298864102716927e-6	ENSG00000133195	SLC39A11	protein-coding
2781.8105892602703	-0.3806822284060072	0.07226318086130204	-5.267997116493773	1.379202732234269e-7	3.7759613642786365e-6	ENSG00000133265	HSPBP1	protein-coding
600.511821351668	-0.6314461113555027	0.11994593352609055	-5.264422834461087	1.4063045039197808e-7	3.84340553720392e-6	ENSG00000183873	SCN5A	protein-coding
1526.304830286251	0.3600521239214683	0.06840860254500729	5.263257989879026	1.415247633010024e-7	3.8610731395849654e-6	ENSG00000173065	FAM222B	protein-coding
5442.449611519314	-0.2628636900960092	0.049955236859546406	-5.261984661089164	1.4250865836176465e-7	3.881118671257989e-6	ENSG00000145685	LHFPL2	protein-coding
365.73122383624195	-0.7295977295968528	0.1386777169960525	-5.261102831809821	1.4319391762178388e-7	3.892975303162564e-6	ENSG00000169136	ATF5	protein-coding
3750.387713571079	-0.2923077141572865	0.05557091597744484	-5.26008450672162	1.4398921170916836e-7	3.907776898964155e-6	ENSG00000138759	FRAS1	protein-coding
3693.718731387253	-0.3691074137128862	0.07024059872914656	-5.254901301969168	1.4810387394986762e-7	4.005094469508658e-6	ENSG00000104660	LEPROTL1	protein-coding
240.05179514258796	-0.9225322646764172	0.1755665944534961	-5.254600213372463	1.4834635440406316e-7	4.005094469508658e-6	ENSG00000120669	SOHLH2	protein-coding
6201.57336896636	0.21419778809804482	0.04076223158493782	5.254810145801578	1.481772457038278e-7	4.005094469508658e-6	ENSG00000124571	XPO5	protein-coding
1922.1149114653294	0.49009792995348145	0.0933697586481407	5.249000715535649	1.529264817124775e-7	4.121606802970544e-6	ENSG00000052795	FNIP2	protein-coding
7647.296326702912	0.23294769374155946	0.04439458771807102	5.247209304451701	1.5442043120736656e-7	4.154683035143966e-6	ENSG00000136279	DBNL	protein-coding
12488.914661459346	-0.22857740266125368	0.04360124387960846	-5.242451414744049	1.584571237909955e-7	4.255939783476083e-6	ENSG00000108848	LUC7L3	protein-coding
4422.856908885449	0.28690479757044357	0.05474385802014123	5.24085820668478	1.5983149875879668e-7	4.2854648668924866e-6	ENSG00000069956	MAPK6	protein-coding
3066.5233103199753	-0.3237308345824689	0.06180117907048989	-5.238263079305077	1.6209489028685038e-7	4.338684193966589e-6	ENSG00000012983	MAP4K5	protein-coding
3860.1968115491145	-0.3266800232978759	0.062372334450463134	-5.237578906996484	1.6269674817709164e-7	4.347324087654775e-6	ENSG00000172893	DHCR7	protein-coding
486.9532313876537	1.2074223702283013	0.23061700801791327	5.235617184550908	1.6443445579148073e-7	4.386232795067957e-6	ENSG00000280893	NA	NA
1058.903221494794	-0.45847220199567207	0.08758263338989616	-5.234738717602467	1.652184128518412e-7	4.399611000693987e-6	ENSG00000163913	IFT122	protein-coding
